商品Id,商品名称,商品价格,商品Url,评价人数,好评率,中评率,差评率
68425196681,宏米民用一次性口罩成人儿童三层无纺布熔喷布防护隔离飞沫现货可发 【现货直发（儿童款）】50支装,87.00,//item.jd.com/68425196681.html,2082,0.94,0.038,0.022
66691708979,江赫(QJMDM) 一次性医用口罩防飞沫防流感病毒柳絮防尘隔离气味 3层  17.5*9.5cm A4009 【10只/1袋*1袋】蓝色,23.80,//item.jd.com/66691708979.html,217,0.97,0.0,0.03
66287996261,【药房直售】医用外科口罩 一次性医用口罩 三层蓝色 现货 1包（10只）,29.90,//item.jd.com/66287996261.html,7595,0.97,0.012,0.018
15595102569,防毒面具 喷漆防烟防尘 防护面罩农药甲醛工业化工全面口罩 四号滤毒+护目镜两件套 其他,95.00,//item.jd.com/15595102569.html,3084,0.99,0.002,0.008
30128202058,3M 防尘防毒口罩面具面罩7502高级硅胶材质 半面型防护面罩yzl 【小号甲醛蒸汽七件套】7501+6005,355.00,//item.jd.com/30128202058.html,2001,0.98,0.004,0.016
66507595886,有货现货50只一次性医用口罩医用无菌防护专用防细菌三层医用口罩成人口罩医院医生用口罩医疗用口罩ls 20只,68.00,//item.jd.com/66507595886.html,1097,0.94,0.01,0.05
67039882263,优禾康一次性儿童口罩30片熔喷无纺布防飞沫学生防尘阻隔面罩透气三层幼儿 儿童口罩30只【3岁以上】,88.00,//item.jd.com/67039882263.html,12,1.0,0.0,0.0
10155843539,3M 6200防尘面具6100防颗粒物2091 2096 2097防酸性气味有机气体口罩 中码6200配2097防尘面具,117.00,//item.jd.com/10155843539.html,389,0.97,0.008,0.022
66287996261,【药房直售】医用外科口罩 一次性医用口罩 三层蓝色 现货 1包（10只）,29.90,//item.jd.com/66287996261.html,7595,0.97,0.012,0.018
15595102569,防毒面具 喷漆防烟防尘 防护面罩农药甲醛工业化工全面口罩 四号滤毒+护目镜两件套 其他,95.00,//item.jd.com/15595102569.html,3084,0.99,0.002,0.008
30128202058,3M 防尘防毒口罩面具面罩7502高级硅胶材质 半面型防护面罩yzl 【小号甲醛蒸汽七件套】7501+6005,355.00,//item.jd.com/30128202058.html,2001,0.98,0.004,0.016
66507595886,有货现货50只一次性医用口罩医用无菌防护专用防细菌三层医用口罩成人口罩医院医生用口罩医疗用口罩ls 20只,68.00,//item.jd.com/66507595886.html,1097,0.94,0.01,0.05
67039882263,优禾康一次性儿童口罩30片熔喷无纺布防飞沫学生防尘阻隔面罩透气三层幼儿 儿童口罩30只【3岁以上】,88.00,//item.jd.com/67039882263.html,12,1.0,0.0,0.0
10155843539,3M 6200防尘面具6100防颗粒物2091 2096 2097防酸性气味有机气体口罩 中码6200配2097防尘面具,117.00,//item.jd.com/10155843539.html,389,0.97,0.008,0.022
66062144323,【现货】ETIQA 韩国进口KF94口罩 L码 防飞沫唾沫成人男女通用口罩 ETIQA KF94午夜黑3只装,76.00,//item.jd.com/66062144323.html,758,0.96,0.013,0.027
100011797016,心谱（SINPUL）KN95防护口罩 防飞沫防花粉防粉尘防雾霾 30只装,440.00,//item.jd.com/100011797016.html,78,0.88,0.0,0.12
68500224439,蓝禾医疗医用外科口罩一次性医用防护口罩熔喷布防飞沫口罩成人挂耳式三层透气防细菌口罩  蓝禾医疗医用外科口罩100片（2盒）送消毒喷雾1,258.00,//item.jd.com/68500224439.html,43,1.0,0.0,0.0
29276665535,百安达 口罩防尘口罩防工业粉尘硅胶透气可清洗易呼吸装修打磨车间KN100面具 中号主体+N1201滤棉10对,399.00,//item.jd.com/29276665535.html,399,0.99,0.0,0.01
100006663269,佳佰X绿仕康 儿童kn95口罩 一次性口罩防护口罩折叠耳戴式10只装,108.00,//item.jd.com/100006663269.html,1735,0.95,0.02,0.03
17305050286,凡尘电动口罩专用过滤网5层复合技术过滤效果 超99% 效果好 2020年新款-5片滤芯,129.00,//item.jd.com/17305050286.html,1192,0.98,0.014,0.006
67414073792,儿童口罩医用外科一次性口罩3-12岁10支装现货三层透气熔喷布三层防护口罩挂耳式防飞沫传播防细菌 儿童医用外科口罩20支装,65.00,//item.jd.com/67414073792.html,273,0.9,0.054,0.046
68225188317,萨克斯顿（SAXTON）夏季薄款透气一层三层白色一次性口罩防晒黑色蓝色独立包装50只装 蓝色二层(50片非独立包装) 非独立包装,74.46,//item.jd.com/68225188317.html,42,1.0,0.0,0.0
67055487200,圣琪诺 医用口罩 一次性外科口罩 三层防护 中间层熔喷布 儿童小孩男女通用 k-n95口罩-5个独立装【儿童3-8岁】带呼吸阀,138.00,//item.jd.com/67055487200.html,662,0.97,0.019,0.011
68170373225,豫北 一次性医用外科口罩儿童款/成人款挂耳式无菌口罩防飞沫传播 医用外科口罩成人款100只装,286.00,//item.jd.com/68170373225.html,0,1.0,0.0,0.0
68855020796,【现货当天发】一次性无菌医用外科口罩成人挂耳式口罩防细菌防飞沫传播防隔离病菌  20只装 国际版【医用外科口罩】一包20个,69.00,//item.jd.com/68855020796.html,3354,0.96,0.013,0.027
66706429293,2020口罩神器 护耳防勒神器调节松紧大小 头戴辅助挂钩延长绳 减压不勒儿童口罩挂钩 成人耳式挂扣 蓝色-分享装12只,49.90,//item.jd.com/66706429293.html,2636,0.96,0.035,0.005
100012083830,福可安时尚防尘口罩防尘防颗粒物可水洗口罩3只（配3只滤片）,19.80,//item.jd.com/100012083830.html,153,0.96,0.0,0.04
48314961416,MEHOW 全封闭硅胶款抗菌口罩面罩防雾霾PM2.5呼吸阀可洗男女跑步骑行运动孕妇通用 粉色抗菌套装（含7片滤芯）,349.00,//item.jd.com/48314961416.html,5610,0.98,0.012,0.008
66736122554,复活草N95级医用防护口罩隔离飞沫一次性医用口罩独立包装儿童口罩成人男女通用耳戴式KN95口罩 独立装5只,88.00,//item.jd.com/66736122554.html,272,0.96,0.04,0.0
57511861740,口罩【满99减50 199减100】日常民用防护一次性口罩3层无纺布熔喷布防飞沫防雾霾防尘透气,109.90,//item.jd.com/57511861740.html,49,0.83,0.0,0.17
66946936738,圣琪诺 口罩医用外科 一次性医用口罩 三层加厚防护 可宝宝男女儿童小学生使用 50只医用外科口罩,148.80,//item.jd.com/66946936738.html,2225,0.94,0.015,0.045
67471076131,独立装】外科口罩一次性外科口罩 【独立装】20只,58.00,//item.jd.com/67471076131.html,4,1.0,0.0,0.0
66717290896,圣琪诺 儿童口罩 一次性医用外科口罩 三层透气 防水防飞沫 可小孩男女童宝宝婴儿使用 儿童【30片装】,98.00,//item.jd.com/66717290896.html,280,0.93,0.048,0.022
68081199842,爱加（ai+）一次性使用口罩BFE99熔喷布三层防护含熔喷层防尘防雾霾防飞沫白色蓝色50只 蓝色50只（10只/袋*5袋）,160.00,//item.jd.com/68081199842.html,608,0.91,0.061,0.029
65527699788,idMASK 多彩护盾组件（此商品为外壳，口罩和滤芯需另外购买） 黑色 L大号,129.00,//item.jd.com/65527699788.html,399,0.96,0.023,0.017
64393741665,柯博文 口罩 夏季薄款透气时尚非一次性可水洗成人男女可重复使用 粉色三枚装（可印花）,25.90,//item.jd.com/64393741665.html,31496,0.94,0.032,0.028
66522321460,【现货直发-20只】医用外科口罩一次性无菌成人挂耳式口罩防细菌防飞沫传播防隔离防护病菌 医用外科20只,59.80,//item.jd.com/66522321460.html,1004,0.97,0.0,0.03
67478021933,安可新 婴儿口罩儿童大人一次性防尘透气宝宝口罩 无纺布防风防尘 大人KN95口罩防护专用 【新款】大人一次性口罩【20片*2包装】,79.90,//item.jd.com/67478021933.html,1711,0.95,0.037,0.013
66717290896,圣琪诺 儿童口罩 一次性医用外科口罩 三层透气 防水防飞沫 可小孩男女童宝宝婴儿使用 儿童【30片装】,98.00,//item.jd.com/66717290896.html,280,0.93,0.048,0.022
68081199842,爱加（ai+）一次性使用口罩BFE99熔喷布三层防护含熔喷层防尘防雾霾防飞沫白色蓝色50只 蓝色50只（10只/袋*5袋）,160.00,//item.jd.com/68081199842.html,608,0.91,0.061,0.029
65527699788,idMASK 多彩护盾组件（此商品为外壳，口罩和滤芯需另外购买） 黑色 L大号,129.00,//item.jd.com/65527699788.html,399,0.96,0.023,0.017
64393741665,柯博文 口罩 夏季薄款透气时尚非一次性可水洗成人男女可重复使用 粉色三枚装（可印花）,25.90,//item.jd.com/64393741665.html,31496,0.94,0.032,0.028
66522321460,【现货直发-20只】医用外科口罩一次性无菌成人挂耳式口罩防细菌防飞沫传播防隔离防护病菌 医用外科20只,59.80,//item.jd.com/66522321460.html,1004,0.97,0.0,0.03
67478021933,安可新 婴儿口罩儿童大人一次性防尘透气宝宝口罩 无纺布防风防尘 大人KN95口罩防护专用 【新款】大人一次性口罩【20片*2包装】,79.90,//item.jd.com/67478021933.html,1711,0.95,0.037,0.013
66710987567,艾点医用口罩CE认证FDA认证可代发海外发美国一次性使用医用口罩熔喷层防护三层加厚面罩防飞沫 100片口罩,220.00,//item.jd.com/66710987567.html,1192,0.93,0.046,0.024
14671895401,维康口罩男女潮黑【可水洗丨透气】防尘花粉柳絮飞沫防流感防雾霾pm2.5黑色棉布冬季保暖活性炭四季通用 双层熔喷布平面滤片10片装,26.00,//item.jd.com/14671895401.html,43334,0.99,0.007,0.003
68655544261,MEHOW KN95抗菌滤芯 口罩滤芯替换装含熔喷布进口材质多层防护 （需搭配mehow面罩使用） 硅胶款121病菌滤芯15片装（5片/包*3）,239.00,//item.jd.com/68655544261.html,1175,0.97,0.022,0.008
67327482700,SAITAITAI 一次性医用外科口罩防病菌防飞沫挂耳式三层成人防护口罩十只包装（现货速发） 50只装,149.00,//item.jd.com/67327482700.html,406,0.97,0.017,0.013
68275549419,绿洁（LJ）儿童口罩一次性防飞沫婴幼儿宝宝小孩学生防尘防护口鼻罩 女宝小号0-3岁（10枚）,65.37,//item.jd.com/68275549419.html,47,1.0,0.0,0.0
68724140605,希雨（XIYU）口罩夏季透气薄款儿童口罩婴幼儿立体三层防护学生青少年一次性熔喷无纺布男女成人 大童（藏蓝6-15岁）立体无感款10只盒装,49.80,//item.jd.com/68724140605.html,12,1.0,0.0,0.0
65901128936,优禾康一次性口罩50片 口罩垫50片独立包装带背胶 无纺布防尘雾霾通用防护三层透气 口罩垫1盒[独立包装可粘贴],68.00,//item.jd.com/65901128936.html,5626,0.94,0.023,0.037
66372202864,分形 儿童防护3D立体口罩kn95级防飞沫雾霾4层厚学生口罩0-16岁 3-12岁白色KN95无阀10只装【可备注带阀】,108.00,//item.jd.com/66372202864.html,1778,0.95,0.027,0.023
66691708980,江赫(QJMDM) 一次性医用口罩防飞沫防流感病毒柳絮防尘隔离气味 3层  17.5*9.5cm A4009 【10只/1袋*3袋】蓝色,71.40,//item.jd.com/66691708980.html,217,0.97,0.0,0.03
66641691419,迪士尼（Disney）儿童无纺布熔喷布卡通图案阻隔粉尘飞沫防护男宝女宝一次性口罩（五片装） 女宝大款（现货）,29.80,//item.jd.com/66641691419.html,1530,0.97,0.0,0.03
67179955925,口罩一次性 熔喷布 加厚防飞沫毒防尘防雾霾大儿童非垫片无纺布熔喷层k n95防护 KN95口罩 10只一次性口罩(建议购买！),25.00,//item.jd.com/67179955925.html,379,0.95,0.027,0.023
68361821341,健尔康 一次性使用医用口罩10只/包 学生款 一包10只装,39.00,//item.jd.com/68361821341.html,93,0.83,0.041,0.129
67859248037,多林 一次性口罩防尘透气工业粉尘打磨装修飞沫kn95口鼻面n95 【一只】独立装无呼吸阀,15.00,//item.jd.com/67859248037.html,23,1.0,0.0,0.0
21092778235,"京东国际	
PITTA MASK 日本口罩男女儿童通用防颗粒物防灰尘防花粉可水洗 黑灰色口罩3枚装1包/ 香港版",45.00,//item.jd.com/21092778235.html,35583,0.89,0.034,0.076
67655655443,金世康  一次性使用医用口罩防尘透气防飞沫防菌无菌型挂耳式口罩20片装 浅蓝色 医用口罩(2袋40只),89.00,//item.jd.com/67655655443.html,371,0.99,0.0,0.01
18663704833,原森态 KN95口罩防病菌PM2.5电动口罩防雾霾智能口罩防雾霾pm2.5防甲醛尾气 Q5S白边黑网+滤芯5片装（共7片））,415.00,//item.jd.com/18663704833.html,907,0.98,0.014,0.006
10798727747,3M 1203活性炭防毒口罩有机气体酸性气体二氧化硫电镀喷漆防护面具夏季透气口罩 1203防尘防毒口罩(4件套),59.00,//item.jd.com/10798727747.html,726,0.98,0.004,0.016
67602075247,莱迪欧 一次性儿童口罩50只装 多层过滤三层防护 儿童/女性/少年14.5cm*9cm 小孩医用口罩50只白色,125.00,//item.jd.com/67602075247.html,89,1.0,0.0,0.0
66144274773,翔翊 【CE认证】一次性医用外科口罩无菌三层防护防飞沫独立包装17cm*17cm 医用外科口罩10只+75度消毒水3瓶,59.80,//item.jd.com/66144274773.html,16752,0.96,0.011,0.029
68607902675,大印象口罩 医用一次性口罩 挂耳式 带熔喷层防护 独立包装 三层防护防尘透气 成人男女通用30片/盒 每一只独立包装【五盒150片装】,380.00,//item.jd.com/68607902675.html,371,0.99,0.01,0.0
67547556417,江赫（QJMDM）医用一次性口罩防流感病流感防尘防飞沫柳絮 隔离异味 3层防护口罩 J4021【10只/袋*1袋】,22.80,//item.jd.com/67547556417.html,2150,0.98,0.008,0.012
68078820960,博锐 一次性医用N95口罩 防护透气无菌头戴式喷熔布阻隔飞沫防细菌传播独立包装 N95口罩(独立包装10只),268.00,//item.jd.com/68078820960.html,16,1.0,0.0,0.0
67155465118,SAITAITAI 医用一次性无菌口罩成人挂耳式三层透气独立包装（现货速发）10只装 50只装,96.00,//item.jd.com/67155465118.html,1357,0.96,0.026,0.014
68301134304,康博莱一次性医用口罩外科口罩50只装防病毒飞沫防尘医院门诊学生开学防护 50/包一次性医用,99.00,//item.jd.com/68301134304.html,6,1.0,0.0,0.0
66144274773,翔翊 【CE认证】一次性医用外科口罩无菌三层防护防飞沫独立包装17cm*17cm 医用外科口罩10只+75度消毒水3瓶,59.80,//item.jd.com/66144274773.html,16752,0.96,0.011,0.029
68607902675,大印象口罩 医用一次性口罩 挂耳式 带熔喷层防护 独立包装 三层防护防尘透气 成人男女通用30片/盒 每一只独立包装【五盒150片装】,380.00,//item.jd.com/68607902675.html,371,0.99,0.01,0.0
67547556417,江赫（QJMDM）医用一次性口罩防流感病流感防尘防飞沫柳絮 隔离异味 3层防护口罩 J4021【10只/袋*1袋】,22.80,//item.jd.com/67547556417.html,2150,0.98,0.008,0.012
68078820960,博锐 一次性医用N95口罩 防护透气无菌头戴式喷熔布阻隔飞沫防细菌传播独立包装 N95口罩(独立包装10只),268.00,//item.jd.com/68078820960.html,16,1.0,0.0,0.0
67155465118,SAITAITAI 医用一次性无菌口罩成人挂耳式三层透气独立包装（现货速发）10只装 50只装,96.00,//item.jd.com/67155465118.html,1357,0.96,0.026,0.014
68301134304,康博莱一次性医用口罩外科口罩50只装防病毒飞沫防尘医院门诊学生开学防护 50/包一次性医用,99.00,//item.jd.com/68301134304.html,6,1.0,0.0,0.0
68737981659,米菲儿童口罩稚米3D立体透气小孩婴幼儿学生一次性防护三层口罩 4-8岁 小童 (10片装),32.00,//item.jd.com/68737981659.html,77,0.93,0.0,0.07
66393304850,原森态口罩Q5PRO/Q8/Q5S/Q7/Q8S原装配件硅胶带硅胶圏 成人310硅胶带1对,15.00,//item.jd.com/66393304850.html,477,0.97,0.03,0.0
67085090220,20个/包】宇安 一次性医用口罩无菌级防护口罩医用一次性三层防飞沫医用口罩一次性医用无菌口罩 20个/包（成人型）,42.00,//item.jd.com/67085090220.html,145,1.0,0.0,0.0
67124253946,春芽 一次性使用医用外科口罩 成人办公学生家用无菌 平面型20只/包 绿色款5包【100只】,325.00,//item.jd.com/67124253946.html,273,0.96,0.04,0.0
68472173731,【现货】维康kn95口罩防飞沫防尘透气男女士夏季薄款防雾霾粉尘可水洗易呼吸纯棉pm2.5黑色时尚 纯黑女（KN95级+12片滤芯）,35.00,//item.jd.com/68472173731.html,1866,0.96,0.014,0.026
66413947137,一次性医用外科口罩50只成人3层防护 50只,158.00,//item.jd.com/66413947137.html,820,0.95,0.046,0.004
66717856382,一次性医用外科口罩防护三层口罩防飞沫熔喷布鼻罩挂耳式10只装 20个一次性医用外科口罩+3瓶100ml洗手液,58.00,//item.jd.com/66717856382.html,6486,0.94,0.018,0.042
65651594572,PITTA MASK 防尘防花粉口罩 可水洗口罩 柔美3色3枚装 标准款,75.00,//item.jd.com/65651594572.html,196,0.95,0.05,0.0
31344769362,3M防毒面具防尘口罩面罩 防甲醛防雾霾 防雾霾PM2.5 yzl 【中号防多种气体七件套】6200+6006,289.00,//item.jd.com/31344769362.html,1153,0.97,0.018,0.012
68644633787,名典上品 一次性口罩防尘颗粒物男女通用防花粉防柳絮防晒轻薄款口罩 白色独立装 10只,24.90,//item.jd.com/68644633787.html,1509,0.98,0.019,0.001
68313575075,锐盾 一次性口罩 三层无纺布熔喷布防飞沫防护防尘雾霾透气口鼻罩白色蓝色 白色【200支】现货速发,378.00,//item.jd.com/68313575075.html,486,0.98,0.02,0.0
68425196683,宏米民用一次性口罩成人儿童三层无纺布熔喷布防护隔离飞沫现货可发 【现货直发（儿童款）】100只装,165.00,//item.jd.com/68425196683.html,2082,0.94,0.038,0.022
67695905094,东贝一次性医用外科口罩带熔喷布无菌级三层防护防飞沫医用标准每包10只 10只一次性医用外科口罩,35.00,//item.jd.com/67695905094.html,519,0.94,0.06,0.0
40114228226,【现货】维康kn95口罩防飞沫防尘透气男女士夏季薄款防雾霾粉尘可水洗易呼吸纯棉pm2.5黑色时尚 纯黑女（KN95级+2片滤芯）,19.80,//item.jd.com/40114228226.html,1863,0.96,0.014,0.026
